"","dates","Days","EVI","Cases","Index","pvs","pvn","lag_all","c_all","se_all","sp_all","name"
"19168",18514,232,-0.0147547914537421,7647.14285714286,0,0.925507900677201,0.435483870967742,18,0.04,0.515723270440252,0.9,"Colombia"
"19169",18515,233,0.0101316151112125,7584.28571428571,0,0.925610658771281,0.439632545931759,18,0.04,0.515723270440252,0.901639344262295,"Colombia"
"19170",18516,234,-0.0450472869365016,7432.14285714286,0,0.92571012381646,0.443719412724307,18,0.04,0.515723270440252,0.903225806451613,"Colombia"
"19171",18517,235,-0.0302881078470691,7215.42857142857,0,0.925806451612903,0.447745901639344,18,0.04,0.515723270440252,0.904761904761905,"Colombia"
"19172",18518,236,-0.00819063616416516,7114,0,0.908616187989556,0.459662288930582,18,0.03,0.547169811320755,0.875,"Colombia"
"19173",18519,237,-0.0164262844624535,7149.14285714286,0,0.90872569500241,0.463733241663802,18,0.03,0.547169811320755,0.876923076923077,"Colombia"
"19174",18520,238,-0.0378786439999313,7011,0,0.908831908831909,0.467741935483871,18,0.03,0.547169811320755,0.878787878787879,"Colombia"
"19175",18521,239,-0.051442502632102,7075.14285714286,0,0.908934975830345,0.471689847771328,18,0.03,0.547169811320755,0.880597014925373,"Colombia"
"19176",18522,240,-0.0899274039204202,7040.14285714286,0,0.909035033804548,0.475578406169666,18,0.03,0.547169811320755,0.882352941176471,"Colombia"
"19177",18523,241,-0.0452662392224367,6911.85714285714,0,0.909132212630622,0.47940899088337,18,0.03,0.547169811320755,0.884057971014493,"Colombia"
"19178",18524,242,-0.06024224401783,7062,0,0.909226634816363,0.48318293683347,18,0.03,0.547169811320755,0.885714285714286,"Colombia"
"19179",18525,243,-0.0649260536073132,6965.28571428571,0,0.909318416016488,0.486901535682024,18,0.03,0.547169811320755,0.887323943661972,"Colombia"
"19180",18526,244,-0.0581056141569192,6934.71428571429,0,0.909407665505226,0.490566037735849,18,0.03,0.547169811320755,0.888888888888889,"Colombia"
"19181",18527,245,-0.0992973465087978,6992.42857142857,0,0.909494486610339,0.494177653738813,18,0.03,0.547169811320755,0.89041095890411,"Colombia"
"19182",18528,246,-0.0995150147534455,6841.57142857143,0,0.909578977112179,0.497737556561086,18,0.03,0.547169811320755,0.891891891891892,"Colombia"
"19183",18529,247,-0.148922590521207,6696.85714285714,0,0.909661229611041,0.501246882793018,18,0.03,0.547169811320755,0.893333333333333,"Colombia"
"19184",18530,248,-0.16764512529451,6835.14285714286,0,0.909741331865713,0.504706734250543,18,0.03,0.547169811320755,0.894736842105263,"Colombia"
"19185",18531,249,-0.187776518278685,6805.71428571429,0,0.909819367105799,0.508118179398456,18,0.03,0.547169811320755,0.896103896103896,"Colombia"
"19186",18532,250,-0.150324735097448,6854.28571428571,0,0.909895414320193,0.511482254697286,18,0.03,0.547169811320755,0.897435897435897,"Colombia"
"19187",18533,251,-0.201864485327451,6824,0,0.909969548523765,0.514799965879041,18,0.03,0.547169811320755,0.89873417721519,"Colombia"
"19188",18534,252,0.11531663985932,6643.57142857143,0,0.880444856348471,0.533187454412837,12,0.01,0.59748427672956,0.85,"Colombia"
"19189",18535,253,0.340688231797378,6487.28571428571,0,0.88053553038105,0.536604987932422,12,0.01,0.59748427672956,0.851851851851852,"Colombia"
"19190",18536,254,0.201390015932342,6359.42857142857,0,0.880624010852363,0.539971949509116,12,0.01,0.59748427672956,0.853658536585366,"Colombia"
"19191",18537,255,0.286435263539351,6173.57142857143,0,0.880710376410142,0.543289484996991,12,0.01,0.59748427672956,0.855421686746988,"Colombia"
"19192",18538,256,0.233888667316091,6015.57142857143,0,0.880794701986755,0.546558704453441,12,0.01,0.59748427672956,0.857142857142857,"Colombia"
"19193",18539,257,0.0841356077343193,5999.42857142857,0,0.880877059016036,0.549780683605065,12,0.01,0.59748427672956,0.858823529411765,"Colombia"
"19194",18540,258,-0.0185174307263251,6279.28571428571,0,0.880957515635109,0.552956465237167,12,0.01,0.59748427672956,0.86046511627907,"Colombia"
"19195",18541,259,-0.0174954154950018,6538,0,0.881036136872402,0.556087060511839,12,0.01,0.59748427672956,0.862068965517241,"Colombia"
"19196",18542,260,0.00732015341134156,6857.85714285714,0,0.881112984822934,0.559173450219161,12,0.01,0.59748427672956,0.863636363636364,"Colombia"
"19197",18543,261,0.194540031408397,7262.85714285714,1,0.881188118811881,0.562216585965721,12,0.01,0.59748427672956,0.865168539325843,"Colombia"
"19198",18544,262,0.242807571383281,7538.28571428571,1,0.88126159554731,0.565217391304348,12,0.01,0.59748427672956,0.866666666666667,"Colombia"
"19199",18545,263,0.240762555055875,7800,1,0.881333469262922,0.56817676280863,12,0.01,0.59748427672956,0.868131868131868,"Colombia"
"19200",18546,264,0.204029171346985,8037.71428571429,1,0.881403791851553,0.571095571095571,12,0.01,0.59748427672956,0.869565217391304,"Colombia"
"19201",18547,265,0.128265574050582,8132.28571428571,1,0.881472612990123,0.573974661799442,12,0.01,0.59748427672956,0.870967741935484,"Colombia"
"19202",18548,266,0.016253304010278,7755.71428571429,1,0.881472612990123,0.570179180887372,12,0.01,0.59375,0.870967741935484,"Colombia"
"19203",18549,267,-0.0467383343847239,7496.42857142857,0,0.881472612990123,0.566433566433566,12,0.01,0.590062111801242,0.870967741935484,"Colombia"
"19204",18550,268,-0.11022130586562,7257.57142857143,0,0.872922776148583,0.566275167785235,12,0.01,0.590062111801242,0.861702127659574,"Colombia"
"19205",18551,269,-0.176093678127044,7293.42857142857,0,0.864546412491618,0.566119991696076,12,0.01,0.590062111801242,0.852631578947368,"Colombia"
"19206",18552,270,-0.174595962066802,7089.14285714286,0,0.856338028169014,0.56596794081381,12,0.01,0.590062111801242,0.84375,"Colombia"
"19207",18553,271,-0.111413308143098,6893.71428571429,0,0.848292368590629,0.565818921668362,12,0.01,0.590062111801242,0.835051546391753,"Colombia"
"19208",18554,272,0.0585050552056393,6685.57142857143,0,0.840404405127279,0.565672844480258,12,0.01,0.590062111801242,0.826530612244898,"Colombia"
"19209",18555,273,0.0119160368479545,7148.71428571429,0,0.832669322709163,0.565529622980251,12,0.01,0.590062111801242,0.818181818181818,"Colombia"
"19210",18556,274,-0.00243050770704729,7363,0,0.832748948106592,0.568401778707821,12,0.01,0.590062111801242,0.82,"Colombia"
"19211",18557,275,-0.0245264655981326,7627.28571428571,0,0.832827011544137,0.571235608155914,12,0.01,0.590062111801242,0.821782178217822,"Colombia"
"19212",18558,276,-0.0888433842399308,7655.42857142857,0,0.832903558535327,0.574031890660592,12,0.01,0.590062111801242,0.823529411764706,"Colombia"
"19213",18559,277,-0.0905345832490777,7905.71428571429,0,0.832978632842428,0.576791383925792,12,0.01,0.590062111801242,0.825242718446602,"Colombia"
"19214",18560,278,0.103495469513219,8044.71428571429,1,0.833052276559865,0.579514824797844,12,0.01,0.590062111801242,0.826923076923077,"Colombia"
"19215",18561,279,0.271286677240102,8452.71428571429,1,0.833124530192934,0.582202930005426,12,0.01,0.590062111801242,0.828571428571429,"Colombia"
"19216",18562,280,0.136390163453838,8439.85714285714,1,0.833195432732087,0.584856396866841,12,0.01,0.590062111801242,0.830188679245283,"Colombia"
"19217",18563,281,0.117075191615014,8605,1,0.833265021723092,0.587475903966353,12,0.01,0.590062111801242,0.831775700934579,"Colombia"
"19218",18564,282,0.112812194734721,8964.14285714286,1,0.833333333333333,0.590062111801242,12,0.01,0.590062111801242,0.833333333333333,"Colombia"
"19219",18565,283,0.0484678457168039,9172.71428571429,1,0.833400402414487,0.592615663401099,12,0.01,0.590062111801242,0.834862385321101,"Colombia"
"19220",18566,284,-0.0144643735611569,9496.14285714286,0,0.833466262561812,0.595137184920812,12,0.01,0.590062111801242,0.836363636363636,"Colombia"
"19221",18567,285,0.0196505544724743,9633.71428571429,1,0.825892857142857,0.595024875621891,12,0.01,0.590062111801242,0.828828828828829,"Colombia"
"19222",18568,286,0.00278397977379877,9743.42857142857,0,0.818461538461538,0.594914511179307,12,0.01,0.590062111801242,0.821428571428571,"Colombia"
"19223",18569,287,-0.0539343886232306,9453.42857142857,0,0.811168203113193,0.594806041508204,12,0.01,0.590062111801242,0.814159292035398,"Colombia"
"19224",18570,288,-0.10752959320129,9450.14285714286,0,0.804008908685969,0.59469941822883,12,0.01,0.590062111801242,0.807017543859649,"Colombia"
"19225",18571,289,-0.13594809028399,9265,0,0.796979865771812,0.594594594594595,12,0.01,0.590062111801242,0.8,"Colombia"
"19226",18572,290,-0.18415196650019,9226,0,0.790077430455979,0.594491525423729,12,0.01,0.590062111801242,0.793103448275862,"Colombia"
"19227",18573,291,-0.105343600051893,8894.71428571429,0,0.790147152911068,0.596993893846876,12,0.01,0.590062111801242,0.794871794871795,"Colombia"
"19228",18574,292,-0.0817061219624669,8652.28571428571,0,0.783368273934312,0.596894409937888,12,0.01,0.590062111801242,0.788135593220339,"Colombia"
"19229",18575,293,0.324751420764438,7972.57142857143,0,0.783437283437283,0.599367476025301,12,0.01,0.590062111801242,0.789915966386555,"Colombia"
"19230",18576,294,0.212552215714457,7994.85714285714,0,0.783505154639175,0.601809954751131,12,0.01,0.590062111801242,0.791666666666667,"Colombia"
"19231",18577,295,0.0891700936992076,8177.14285714286,0,0.783571915473756,0.604222420457925,12,0.01,0.590062111801242,0.793388429752066,"Colombia"
"19232",18578,296,0.0578810183054382,8005,0,0.783637592968222,0.606605432870823,12,0.01,0.590062111801242,0.795081967213115,"Colombia"
"19233",18579,297,0.0189271705290383,7852,0,0.783702213279678,0.608959537572254,12,0.01,0.590062111801242,0.796747967479675,"Colombia"
"19234",18580,298,-0.059924020670862,7883.85714285714,0,0.783765801729874,0.61128526645768,12,0.01,0.590062111801242,0.798387096774194,"Colombia"
"19235",18581,299,-0.0503776961207811,7837,0,0.783828382838284,0.613583138173302,12,0.01,0.590062111801242,0.8,"Colombia"
"19236",18582,300,-0.129397890705107,8021.85714285714,0,0.783889980353635,0.615853658536585,12,0.01,0.590062111801242,0.801587301587302,"Colombia"
"19237",18583,301,-0.154505941908395,7967.42857142857,0,0.783950617283951,0.618097320940405,12,0.01,0.590062111801242,0.803149606299213,"Colombia"
"19238",18584,302,-0.195350603839766,7525.28571428571,0,0.784010315925209,0.620314606741573,12,0.01,0.590062111801242,0.8046875,"Colombia"
"19239",18585,303,-0.136193989153818,7354,0,0.784069097888676,0.622505985634477,12,0.01,0.590062111801242,0.806201550387597,"Colombia"
"19240",18586,304,-0.0956048245563936,7249.57142857143,0,0.784126984126984,0.624671916010499,12,0.01,0.590062111801242,0.807692307692308,"Colombia"
"19241",18587,305,0.28756678146846,6979.85714285714,0,0.784183994959042,0.626812845303867,12,0.01,0.590062111801242,0.809160305343511,"Colombia"
"19242",18588,306,0.0879140604764672,7095.85714285714,0,0.784240150093809,0.628929210324559,12,0.01,0.590062111801242,0.810606060606061,"Colombia"
"19243",18589,307,-0.0150876027878441,7108.85714285714,0,0.78429546865301,0.631021437578815,12,0.01,0.590062111801242,0.81203007518797,"Colombia"
"19244",18590,308,-0.0495607368044969,7338,0,0.784349969192853,0.633089943577829,12,0.01,0.590062111801242,0.813432835820896,"Colombia"
"19245",18591,309,-0.0375401881507795,7569.71428571429,0,0.784403669724771,0.635135135135135,12,0.01,0.590062111801242,0.814814814814815,"Colombia"
"19246",18592,310,-0.00706538961136513,7856.71428571429,0,0.784456587735276,0.637157409653165,12,0.01,0.590062111801242,0.816176470588235,"Colombia"
"19247",18593,311,0.102414125599598,8152.28571428571,1,0.784508740204943,0.639157155399473,12,0.01,0.590062111801242,0.817518248175182,"Colombia"
"19248",18594,312,0.157392028217698,8445.71428571429,1,0.784560143626571,0.64113475177305,12,0.01,0.590062111801242,0.818840579710145,"Colombia"
"19249",18595,313,0.163037123858251,8565.57142857143,1,0.784610814022579,0.643090569561158,12,0.01,0.590062111801242,0.820143884892086,"Colombia"
"19250",18596,314,0.196419506880798,8832.42857142857,1,0.784660766961652,0.645024971187092,12,0.01,0.590062111801242,0.821428571428571,"Colombia"
"19251",18597,315,0.113328876028029,8899.71428571429,1,0.784710017574692,0.646938310949237,12,0.01,0.590062111801242,0.822695035460993,"Colombia"
"19252",18598,316,0.0661945564217132,9014,1,0.784758580570099,0.648830935251799,12,0.01,0.590062111801242,0.823943661971831,"Colombia"
"19253",18599,317,-0.0296901194034298,8976.42857142857,0,0.784806470248411,0.650703182827535,12,0.01,0.590062111801242,0.825174825174825,"Colombia"
"19254",18600,318,-0.0754400764684904,8871,0,0.778156996587031,0.650639611821791,12,0.01,0.590062111801242,0.819444444444444,"Colombia"
"19255",18601,319,-0.134998886002371,8948,0,0.771622227201434,0.650576894990507,12,0.01,0.590062111801242,0.813793103448276,"Colombia"
"19256",18602,320,-0.173305294047562,8961,0,0.765199161425577,0.650515015232845,12,0.01,0.590062111801242,0.808219178082192,"Colombia"
"19257",18603,321,-0.246709744073942,8613.42857142857,0,0.758884903814803,0.650453955901427,12,0.01,0.590062111801242,0.802721088435374,"Colombia"
"19258",18604,322,-0.270915899566236,8545.42857142857,0,0.752676659528908,0.650393700787402,12,0.01,0.590062111801242,0.797297297297297,"Colombia"
"19259",18605,323,-0.0964099153015139,8292,0,0.746571729957806,0.650334234106101,12,0.01,0.590062111801242,0.791946308724832,"Colombia"
"19260",18606,324,0.234262140874741,8084.14285714286,0,0.746620559572462,0.652192242833052,12,0.01,0.590062111801242,0.793333333333333,"Colombia"
"19261",18607,325,0.189693183239786,8043.14285714286,0,0.74666874869873,0.654030410331181,12,0.01,0.590062111801242,0.794701986754967,"Colombia"
"19262",18608,326,0.1961750930788,7831.85714285714,0,0.746716309856242,0.655849056603774,12,0.01,0.590062111801242,0.796052631578947,"Colombia"
"19263",18609,327,0.0989194999889781,7810.14285714286,0,0.746763255240444,0.657648494711147,12,0.01,0.590062111801242,0.797385620915033,"Colombia"
"19264",18610,328,-0.0494166293035517,8202.28571428571,0,0.746809596733027,0.659429030960997,12,0.01,0.590062111801242,0.798701298701299,"Colombia"
"19265",18611,329,-0.0689286867817736,8576.57142857143,0,0.74685534591195,0.661190965092402,12,0.01,0.590062111801242,0.8,"Colombia"
"19266",18612,330,0.107092812577951,9209.42857142857,1,0.746900514061083,0.662934590453742,12,0.01,0.590062111801242,0.801282051282051,"Colombia"
"19267",18613,331,0.31138500070184,9840.57142857143,1,0.746945112179487,0.664660194174757,12,0.01,0.590062111801242,0.802547770700637,"Colombia"
"19268",18614,332,0.363417789713607,10451.8571428571,1,0.746989150990345,0.666368057332992,12,0.01,0.590062111801242,0.80379746835443,"Colombia"
"19269",18615,333,0.370300731376688,11284.2857142857,1,0.747032640949555,0.668058455114823,12,0.01,0.590062111801242,0.805031446540881,"Colombia"
"19270",18616,334,0.223470432414301,11635.4285714286,1,0.747032640949555,0.66471532433198,12,0.01,0.58641975308642,0.805031446540881,"Colombia"
"19271",18617,335,0.140662923549699,11935.8571428571,1,0.747032640949555,0.661405486659151,12,0.01,0.582822085889571,0.805031446540881,"Colombia"
"19272",18618,336,0.0889212804064696,12278.1428571429,1,0.747032640949555,0.658128447228195,12,0.01,0.579268292682927,0.805031446540881,"Colombia"
"19273",18619,337,0.0521148620500373,12603.8571428571,1,0.749006330045635,0.658128447228195,12,0.01,0.581818181818182,0.805031446540881,"Colombia"
"19274",18620,338,0.00875767754199303,12995.8571428571,0,0.750949459538417,0.658128447228195,12,0.01,0.58433734939759,0.805031446540881,"Colombia"
"19275",18621,339,-0.04192798899991,13233.5714285714,0,0.752862733729526,0.658128447228195,12,0.01,0.586826347305389,0.805031446540881,"Colombia"
"19276",18622,340,-0.109190421388136,12691.5714285714,0,0.754746835443038,0.658128447228195,12,0.01,0.589285714285714,0.805031446540881,"Colombia"
"19277",18623,341,-0.167360180318887,12467.8571428571,0,0.756602426837973,0.658128447228195,12,0.01,0.591715976331361,0.805031446540881,"Colombia"
"19278",18624,342,-0.208101633068767,12248.5714285714,0,0.758430150184188,0.658128447228195,12,0.01,0.594117647058824,0.805031446540881,"Colombia"
"19279",18625,343,-0.246925171149932,12032.7142857143,0,0.752608047690015,0.658077304261645,12,0.01,0.594117647058824,0.8,"Colombia"
"19280",18626,344,-0.244632401417098,11662.1428571429,0,0.746876722395738,0.658026781591504,12,0.01,0.594117647058824,0.795031055900621,"Colombia"
"19281",18627,345,-0.116954414618375,11858.4285714286,0,0.746918652423993,0.65972602739726,12,0.01,0.594117647058824,0.796296296296296,"Colombia"
"19282",18628,346,0.0464606942568626,11453.2857142857,0,0.746960072595281,0.661408315019418,12,0.01,0.594117647058824,0.797546012269939,"Colombia"
"19283",18629,347,0.0441208380101641,11643.5714285714,0,0.747000992152972,0.663073899839219,12,0.01,0.594117647058824,0.798780487804878,"Colombia"
"19284",18630,348,0.0540146527682126,11617.5714285714,0,0.747041420118343,0.664723032069971,12,0.01,0.594117647058824,0.8,"Colombia"
"19285",18631,349,-0.00182689947034036,11760.5714285714,0,0.747081365297211,0.666355956889018,12,0.01,0.594117647058824,0.801204819277108,"Colombia"
"19286",18632,350,-0.0740430269404117,12592,0,0.747120836286322,0.667972914565625,12,0.01,0.594117647058824,0.802395209580838,"Colombia"
"19287",18633,351,0.0340707066315838,13330,1,0.747159841479524,0.669574140584915,12,0.01,0.594117647058824,0.803571428571429,"Colombia"
"19288",18634,352,0.203122311598028,13510.2857142857,1,0.747198389073717,0.671159865768027,12,0.01,0.594117647058824,0.804733727810651,"Colombia"
"19289",18635,353,0.372474746262393,14384,1,0.747236487074593,0.672730316388594,12,0.01,0.594117647058824,0.805882352941176,"Colombia"
"19290",18636,354,0.293286440576275,14993.5714285714,1,0.747274143302181,0.674285714285714,12,0.01,0.594117647058824,0.807017543859649,"Colombia"
"19291",18637,355,0.260405232702056,15868.5714285714,1,0.747311365396197,0.675826276973505,12,0.01,0.594117647058824,0.808139534883721,"Colombia"
"19292",18638,356,0.178483108739484,16538.8571428571,1,0.747311365396197,0.672665977923985,12,0.01,0.590643274853801,0.808139534883721,"Colombia"
"19293",18639,357,0.0633856957820053,16159.4285714286,1,0.747311365396197,0.669535097689019,12,0.01,0.587209302325581,0.808139534883721,"Colombia"
"19294",18640,358,-0.0119945222783945,16029.8571428571,0,0.74916730719959,0.669535097689019,12,0.01,0.589595375722543,0.808139534883721,"Colombia"
"19295",18641,359,-0.0469905959018014,15964.8571428571,0,0.750996184824078,0.669535097689019,12,0.01,0.591954022988506,0.808139534883721,"Colombia"
"19296",18642,360,-0.0844458587550386,16373,0,0.752798585977611,0.669535097689019,12,0.01,0.594285714285714,0.808139534883721,"Colombia"
"19297",18643,361,-0.112302501577783,17095.8571428571,0,0.754575081474054,0.669535097689019,12,0.01,0.596590909090909,0.808139534883721,"Colombia"
"19298",18644,362,-0.0991974141390245,17359,0,0.749041276648386,0.669491981487461,12,0.01,0.596590909090909,0.803468208092486,"Colombia"
"19299",18645,363,-0.106256505143086,17318.4285714286,0,0.743589743589744,0.66944934981538,12,0.01,0.596590909090909,0.798850574712644,"Colombia"
"19300",18646,364,-0.175850062014997,17569.8571428571,0,0.73821863324093,0.669407194550873,12,0.01,0.596590909090909,0.794285714285714,"Colombia"
"19301",18647,365,-0.118600681166301,17857,0,0.738255033557047,0.670950073730777,12,0.01,0.596590909090909,0.795454545454545,"Colombia"
"19302",18648,366,-0.14256188165294,17606.2857142857,0,0.738291026099392,0.672478498827209,12,0.01,0.596590909090909,0.796610169491525,"Colombia"
"19303",18649,367,-0.0848580972461825,16748.4285714286,0,0.738326617681915,0.673992673992674,12,0.01,0.596590909090909,0.797752808988764,"Colombia"
"19304",18650,368,0.0647888595710353,15990.7142857143,0,0.73836181496759,0.675492799509754,12,0.01,0.596590909090909,0.798882681564246,"Colombia"
"19305",18651,369,0.155265186596259,15296,0,0.738396624472574,0.67697907188353,12,0.01,0.596590909090909,0.8,"Colombia"
"19306",18652,370,0.166917990188907,14944.8571428571,0,0.73843105257023,0.678451683931342,12,0.01,0.596590909090909,0.801104972375691,"Colombia"
"19307",18653,371,0.165106596670076,14611.5714285714,0,0.738465105495015,0.679910824869953,12,0.01,0.596590909090909,0.802197802197802,"Colombia"
"19308",18654,372,0.194678494678324,14046.5714285714,0,0.738498789346247,0.681356680400235,12,0.01,0.596590909090909,0.80327868852459,"Colombia"
"19309",18655,373,0.145666560520109,13604.2857142857,0,0.738532110091743,0.682789432789433,12,0.01,0.596590909090909,0.804347826086957,"Colombia"
"19310",18656,374,0.126181764414556,12887.8571428571,0,0.738565073571347,0.684209260951099,12,0.01,0.596590909090909,0.805405405405405,"Colombia"
"19311",18657,375,0.129033408384321,11976.7142857143,0,0.73859768550034,0.685616340522782,12,0.01,0.596590909090909,0.806451612903226,"Colombia"
"19312",18658,376,0.0788555207442459,11342.7142857143,0,0.738629951472746,0.687010843941537,12,0.01,0.596590909090909,0.807486631016043,"Colombia"
"19313",18659,377,0.0062976968959842,10965.7142857143,0,0.738661876964526,0.688392940517322,12,0.01,0.596590909090909,0.808510638297872,"Colombia"
"19314",18660,378,-0.0242663416326594,10463.5714285714,0,0.738693467336684,0.68976279650437,12,0.01,0.596590909090909,0.80952380952381,"Colombia"
"19315",18661,379,-0.0149323543668229,10045.2857142857,0,0.738724727838258,0.691120575170582,12,0.01,0.596590909090909,0.810526315789474,"Colombia"
"19316",18662,380,-0.0124490759498871,9691,0,0.738755663609238,0.692466436865022,12,0.01,0.596590909090909,0.81151832460733,"Colombia"
"19317",18663,381,-0.00730553511226522,9289.57142857143,0,0.738786279683377,0.693800539083558,12,0.01,0.596590909090909,0.8125,"Colombia"
"19318",18664,382,-0.0436676005625721,9200.14285714286,0,0.738816580990922,0.695123036532728,12,0.01,0.596590909090909,0.813471502590674,"Colombia"
"19319",18665,383,-0.0724144304167095,8904.57142857143,0,0.738846572361262,0.696434081191872,12,0.01,0.596590909090909,0.814432989690722,"Colombia"
"19320",18666,384,-0.0538796782036254,8136.57142857143,0,0.738876258525495,0.697733822373592,12,0.01,0.596590909090909,0.815384615384615,"Colombia"
"19321",18667,385,-0.0517860881017583,7472.42857142857,0,0.738905644118914,0.699022406782594,12,0.01,0.596590909090909,0.816326530612245,"Colombia"
"19322",18668,386,-0.0165725101602178,6817.85714285714,0,0.738934733683421,0.700299978572959,12,0.01,0.596590909090909,0.817258883248731,"Colombia"
"19323",18669,387,0.0298163063693176,6318.42857142857,0,0.738963531669866,0.701566679403897,12,0.01,0.596590909090909,0.818181818181818,"Colombia"
"19324",18670,388,0.0234068727510505,6072.71428571429,0,0.738992042440318,0.702822648494027,12,0.01,0.596590909090909,0.819095477386935,"Colombia"
"19325",18671,389,0.0230712529831761,5558.42857142857,0,0.73902027027027,0.704068022674225,12,0.01,0.596590909090909,0.82,"Colombia"
"19326",18672,390,0.00325939492700179,5403.28571428571,0,0.739048219350772,0.705302936439103,12,0.01,0.596590909090909,0.82089552238806,"Colombia"
"19327",18673,391,-0.0195691865886605,5298.14285714286,0,0.739075893790508,0.706527521997135,12,0.01,0.596590909090909,0.821782178217822,"Colombia"
"19328",18674,392,-0.0374737956987285,5099.14285714286,0,0.739103297617809,0.707741909319491,12,0.01,0.596590909090909,0.822660098522167,"Colombia"
"19329",18675,393,-0.0514530731185761,4907.71428571429,0,0.739130434782609,0.708946226187605,12,0.01,0.596590909090909,0.823529411764706,"Colombia"
"19330",18676,394,-0.102302596744949,4697.71428571429,0,0.739157309158339,0.710140598239535,12,0.01,0.596590909090909,0.824390243902439,"Colombia"
"19331",18677,395,-0.161291371047712,4547.42857142857,0,0.739183924543777,0.711325149015119,12,0.01,0.596590909090909,0.825242718446602,"Colombia"
"19332",18678,396,-0.176496503742954,4557.42857142857,0,0.73921028466483,0.7125,12,0.01,0.596590909090909,0.826086956521739,"Colombia"
"19333",18679,397,-0.183166382488017,4460.42857142857,0,0.739236393176279,0.713665270668528,12,0.01,0.596590909090909,0.826923076923077,"Colombia"
"19334",18680,398,-0.16980701087939,4444.85714285714,0,0.739262253663466,0.714821078525579,12,0.01,0.596590909090909,0.827751196172249,"Colombia"
"19335",18681,399,-0.157371640379934,4427.28571428571,0,0.739287869643935,0.715967539147331,12,0.01,0.596590909090909,0.828571428571429,"Colombia"
"19336",18682,400,-0.182722792878083,4263,0,0.739313244569026,0.717104766221014,12,0.01,0.596590909090909,0.829383886255924,"Colombia"
"19337",18683,401,-0.0608758368822557,4100,0,0.739338381825429,0.718232871583677,12,0.01,0.596590909090909,0.830188679245283,"Colombia"
"19338",18684,402,-0.0498871048038282,3970.14285714286,0,0.739363284736685,0.719351965259993,12,0.01,0.596590909090909,0.830985915492958,"Colombia"
"19339",18685,403,-0.0146389360759352,3731,0,0.739387956564659,0.720462155499135,12,0.01,0.596590909090909,0.831775700934579,"Colombia"
"19340",18686,404,0.0062272394651675,3632.57142857143,0,0.739412400510956,0.72156354881074,12,0.01,0.596590909090909,0.832558139534884,"Colombia"
"19341",18687,405,-0.017521279321068,3656.71428571429,0,0.73943661971831,0.72265625,12,0.01,0.596590909090909,0.833333333333333,"Colombia"
"19342",18688,406,-0.0253556032096741,3715.71428571429,0,0.739460617271931,0.723740362201901,12,0.01,0.596590909090909,0.834101382488479,"Colombia"
"19343",18689,407,0.0118766009795379,3586.28571428571,0,0.739484396200814,0.724815986914625,12,0.01,0.596590909090909,0.834862385321101,"Colombia"
"19344",18690,408,-0.0388039758758442,3569.42857142857,0,0.739507959479016,0.725883224032156,12,0.01,0.596590909090909,0.835616438356164,"Colombia"
"19345",18691,409,-0.0505724406593653,3541.42857142857,0,0.739531310026892,0.726942171876093,12,0.01,0.596590909090909,0.836363636363636,"Colombia"
"19346",18692,410,-0.117724293757966,3587.14285714286,0,0.739554450712305,0.72799292722671,12,0.01,0.596590909090909,0.83710407239819,"Colombia"
"19347",18693,411,-0.210378916226829,3566.57142857143,0,0.739577384351799,0.729035585353275,12,0.01,0.596590909090909,0.837837837837838,"Colombia"
"19348",18694,412,-0.174833110046898,3371.57142857143,0,0.739600113711741,0.730070240043644,12,0.01,0.596590909090909,0.838565022421525,"Colombia"
"19349",18695,413,-0.0899403936807946,3253.28571428571,0,0.739622641509434,0.731096983633167,12,0.01,0.596590909090909,0.839285714285714,"Colombia"
"19350",18696,414,-0.155566272354241,3330.57142857143,0,0.739644970414201,0.732115907032901,12,0.01,0.596590909090909,0.84,"Colombia"
"19351",18697,415,-0.0729792481953804,3475.42857142857,0,0.739667103048438,0.733127099757177,12,0.01,0.596590909090909,0.84070796460177,"Colombia"
"19352",18698,416,-0.0219516030774984,3576.42857142857,0,0.739689041988642,0.734130649950511,12,0.01,0.596590909090909,0.841409691629956,"Colombia"
"19353",18699,417,0.0252823331594596,3691,1,0.739710789766407,0.735126644413901,12,0.01,0.596590909090909,0.842105263157895,"Colombia"
"19354",18700,418,0.0688450647593868,3784,1,0.739732348869405,0.736115168630506,12,0.01,0.596590909090909,0.842794759825327,"Colombia"
"19355",18701,419,0.187351518698909,3860.42857142857,1,0.739753721742327,0.73709630679074,12,0.01,0.596590909090909,0.843478260869565,"Colombia"
"19356",18702,420,0.142539179878133,3889.71428571429,1,0.739774910787812,0.738070141816788,12,0.01,0.596590909090909,0.844155844155844,"Colombia"
"19357",18703,421,0.183673317770578,4027.71428571429,1,0.739795918367347,0.739036755386565,12,0.01,0.596590909090909,0.844827586206897,"Colombia"
"19358",18704,422,0.157888293497022,4107.71428571429,1,0.739816746802141,0.739996227957124,12,0.01,0.596590909090909,0.84549356223176,"Colombia"
"19359",18705,423,0.16678195839641,4258.42857142857,1,0.739837398373984,0.740948638787539,12,0.01,0.596590909090909,0.846153846153846,"Colombia"
"19360",18706,424,0.199579298012154,4586.42857142857,1,0.734549892831627,0.740928217629613,12,0.01,0.596590909090909,0.842553191489362,"Colombia"
"19361",18707,425,0.156234995775182,4869.42857142857,1,0.736394004789074,0.740928217629613,12,0.01,0.598870056497175,0.842553191489362,"Colombia"
