"","dates","Days","EVI","Cases","Index","pvs","pvn","lag_all","c_all","se_all","sp_all","name"
"39547",18378,96,-0.0234769146650936,1467.85714285714,0,0.947368421052632,0.46875,21,0.01,0.76056338028169,0.833333333333333,"India"
"39548",18379,97,0.00894154379140571,1558.85714285714,0,0.947368421052632,0.454545454545454,21,0.01,0.75,0.833333333333333,"India"
"39549",18380,98,0.00551863191089954,1606.28571428571,0,0.948275862068966,0.454545454545455,30,0.01,0.753424657534247,0.833333333333333,"India"
"39550",18381,99,0.00304209352520283,1670.28571428571,0,0.949152542372881,0.454545454545455,30,0.01,0.756756756756757,0.833333333333333,"India"
"39551",18382,100,-0.00623338864655486,1683.71428571429,0,0.95,0.454545454545455,30,0.01,0.76,0.833333333333333,"India"
"39552",18383,101,0.00598171804665042,1818.14285714286,0,0.950819672131148,0.454545454545455,30,0.01,0.763157894736842,0.833333333333333,"India"
"39553",18384,102,0.0133752663192738,1916.57142857143,1,0.951612903225806,0.454545454545455,30,0.01,0.766233766233766,0.833333333333333,"India"
"39554",18385,103,0.0194011771675379,2087.85714285714,1,0.952380952380952,0.454545454545455,30,0.01,0.769230769230769,0.833333333333333,"India"
"39555",18386,104,0.0615345461142841,2426.57142857143,1,0.953125,0.454545454545455,30,0.01,0.772151898734177,0.833333333333333,"India"
"39556",18387,105,0.0676687210574622,2582.28571428571,1,0.953125,0.441176470588235,30,0.01,0.7625,0.833333333333333,"India"
"39557",18388,106,0.0941008688187747,2846.42857142857,1,0.953125,0.428571428571429,30,0.01,0.753086419753086,0.833333333333333,"India"
"39558",18389,107,0.0975435795521096,3069.71428571429,1,0.953125,0.416666666666667,30,0.01,0.74390243902439,0.833333333333333,"India"
"39559",18390,108,0.0823500049145634,3205.42857142857,1,0.953125,0.405405405405406,30,0.01,0.734939759036145,0.833333333333333,"India"
"39560",18391,109,0.0683435283165108,3301.28571428571,1,0.953846153846154,0.405405405405405,30,0.01,0.738095238095238,0.833333333333333,"India"
"39561",18392,110,0.0746926523402253,3522.28571428571,1,0.954545454545455,0.405405405405406,30,0.01,0.741176470588235,0.833333333333333,"India"
"39562",18393,111,0.0507670145228027,3475.85714285714,1,0.955223880597015,0.405405405405405,30,0.01,0.744186046511628,0.833333333333333,"India"
"39563",18394,112,0.0427588345402661,3556,1,0.955882352941176,0.405405405405405,30,0.01,0.747126436781609,0.833333333333333,"India"
"39564",18395,113,0.0309492426120631,3581.14285714286,1,0.956521739130435,0.405405405405405,30,0.01,0.75,0.833333333333333,"India"
"39565",18396,114,0.0275662240369275,3663.71428571429,1,0.957142857142857,0.405405405405405,30,0.01,0.752808988764045,0.833333333333333,"India"
"39566",18397,115,0.021654430438361,3727,1,0.957746478873239,0.405405405405405,30,0.01,0.755555555555556,0.833333333333333,"India"
"39567",18398,116,0.0275983173804538,3977.14285714286,1,0.958333333333333,0.405405405405405,30,0.01,0.758241758241758,0.833333333333333,"India"
"39568",18399,117,0.0217783257849238,4076.71428571429,1,0.958904109589041,0.405405405405406,30,0.01,0.760869565217391,0.833333333333333,"India"
"39569",18400,118,0.0219085491739188,4222.85714285714,1,0.95945945945946,0.405405405405405,30,0.01,0.763440860215054,0.833333333333333,"India"
"39570",18401,119,0.0390591937319481,4597.57142857143,1,0.96,0.405405405405405,30,0.01,0.765957446808511,0.833333333333333,"India"
"39571",18402,120,0.0379656335196304,4853.28571428571,1,0.960526315789474,0.405405405405405,30,0.01,0.768421052631579,0.833333333333333,"India"
"39572",18403,121,0.0448980900257333,5175.57142857143,1,0.961038961038961,0.405405405405406,30,0.01,0.770833333333333,0.833333333333333,"India"
"39573",18404,122,0.0542231055484874,5572.85714285714,1,0.961538461538462,0.405405405405405,30,0.01,0.77319587628866,0.833333333333333,"India"
"39574",18405,123,0.053009274672327,5825,1,0.962025316455696,0.405405405405405,30,0.01,0.775510204081633,0.833333333333333,"India"
"39575",18406,124,0.0532489695729679,6119.71428571429,1,0.9625,0.405405405405405,30,0.01,0.777777777777778,0.833333333333333,"India"
"39576",18407,125,0.0497890051261295,6374.57142857143,1,0.962962962962963,0.405405405405405,30,0.01,0.78,0.833333333333333,"India"
"39577",18408,126,0.029281993294488,6331.14285714286,1,0.963414634146341,0.405405405405405,30,0.01,0.782178217821782,0.833333333333333,"India"
"39578",18409,127,0.0289334430644717,6579.71428571429,1,0.963855421686747,0.405405405405405,30,0.01,0.784313725490196,0.833333333333333,"India"
"39579",18410,128,0.0229748607680255,6737.14285714286,1,0.964285714285714,0.405405405405405,30,0.01,0.786407766990291,0.833333333333333,"India"
"39580",18411,129,0.0202832882826067,6956.71428571429,1,0.964705882352941,0.405405405405405,30,0.01,0.788461538461538,0.833333333333333,"India"
"39581",18412,130,0.0165327733356816,7200.57142857143,1,0.965116279069767,0.405405405405405,30,0.01,0.79047619047619,0.833333333333333,"India"
"39582",18413,131,0.0163612755625835,7439,1,0.96551724137931,0.405405405405405,30,0.01,0.792452830188679,0.833333333333333,"India"
"39583",18414,132,0.0129727620738237,7631.42857142857,1,0.965909090909091,0.405405405405405,30,0.01,0.794392523364486,0.833333333333333,"India"
"39584",18415,133,0.0207817667002922,8056.85714285714,1,0.966292134831461,0.405405405405405,30,0.01,0.796296296296296,0.833333333333333,"India"
"39585",18416,134,0.0295156876304981,8391.14285714286,1,0.966666666666667,0.405405405405405,30,0.01,0.798165137614679,0.833333333333333,"India"
"39586",18417,135,0.0329408163514943,8761,1,0.967032967032967,0.405405405405405,30,0.01,0.8,0.833333333333333,"India"
"39587",18418,136,0.0321200321466421,8956.14285714286,1,0.967391304347826,0.405405405405405,30,0.01,0.801801801801802,0.833333333333333,"India"
"39588",18419,137,0.0339373359041625,9256.42857142857,1,0.967741935483871,0.405405405405405,30,0.01,0.803571428571429,0.833333333333333,"India"
"39589",18420,138,0.0330340582171606,9553.85714285714,1,0.968085106382979,0.405405405405405,30,0.01,0.805309734513274,0.833333333333333,"India"
"39590",18421,139,0.0248083761091153,9651.14285714286,1,0.968421052631579,0.405405405405405,30,0.01,0.807017543859649,0.833333333333333,"India"
"39591",18422,140,0.0235044481815339,9850.71428571429,1,0.96875,0.405405405405405,30,0.01,0.808695652173913,0.833333333333333,"India"
"39592",18423,141,0.0140568104950358,9968.71428571429,1,0.969072164948454,0.405405405405405,30,0.01,0.810344827586207,0.833333333333333,"India"
"39593",18424,142,0.00866876908091612,10117.4285714286,0,0.969387755102041,0.405405405405405,30,0.01,0.811965811965812,0.833333333333333,"India"
"39594",18425,143,0.00534756755153756,10401.2857142857,0,0.96969696969697,0.405405405405405,30,0.01,0.813559322033898,0.833333333333333,"India"
"39595",18426,144,0.00115732921990419,10614.2857142857,0,0.95632183908046,0.399159663865546,30,0.01,0.813559322033898,0.769230769230769,"India"
"39596",18427,145,-0.0182500299649421,10705.4285714286,0,0.966722129783694,0.328767123287671,19,0.01,0.703389830508475,0.857142857142857,"India"
"39597",18428,146,-0.0125070106654919,11023.2857142857,0,0.967365967365967,0.342105263157895,19,0.01,0.703389830508475,0.866666666666667,"India"
"39598",18429,147,-0.0260661522932134,11131.2857142857,0,0.967930029154519,0.354838709677419,19,0.01,0.703389830508475,0.875,"India"
"39599",18430,148,-0.0212601425334484,11477.2857142857,0,0.968428277282086,0.367021276595745,19,0.01,0.703389830508475,0.882352941176471,"India"
"39600",18431,149,-0.0119371323681283,11856.7142857143,0,0.968871595330739,0.378698224852071,19,0.01,0.703389830508475,0.888888888888889,"India"
"39601",18432,150,0.00162425024796545,12293.5714285714,0,0.969268592501537,0.389908256880734,19,0.01,0.703389830508475,0.894736842105263,"India"
"39602",18433,151,0.0156159673331241,12789.8571428571,1,0.969626168224299,0.400684931506849,19,0.01,0.703389830508475,0.9,"India"
"39603",18434,152,0.0445640194428579,13265.4285714286,1,0.969949916527546,0.411057692307692,19,0.01,0.703389830508475,0.904761904761905,"India"
"39604",18435,153,0.0725172394806022,13874.8571428571,1,0.970244420828905,0.421052631578947,19,0.01,0.703389830508475,0.909090909090909,"India"
"39605",18436,154,0.101205025702069,14588.2857142857,1,0.970244420828905,0.414201183431953,19,0.01,0.697478991596639,0.909090909090909,"India"
"39606",18437,155,0.0978731347120056,15165.5714285714,1,0.970244420828905,0.407569141193595,19,0.01,0.691666666666667,0.909090909090909,"India"
"39607",18438,156,0.0933752967389025,15695.5714285714,1,0.970244420828905,0.401146131805158,19,0.01,0.685950413223141,0.909090909090909,"India"
"39608",18439,157,0.0902802918156834,16272.1428571429,1,0.970244420828905,0.394922425952045,19,0.01,0.680327868852459,0.909090909090909,"India"
"39609",18440,158,0.0826248129038344,16915.4285714286,1,0.970588235294118,0.394922425952045,19,0.01,0.682926829268293,0.909090909090909,"India"
"39610",18441,159,0.0779856107272098,17576.5714285714,1,0.970924195223261,0.394922425952045,19,0.01,0.685483870967742,0.909090909090909,"India"
"39611",18442,160,0.0636872533415135,18089.2857142857,1,0.971252566735113,0.394922425952045,19,0.01,0.688,0.909090909090909,"India"
"39612",18443,161,0.047235726615689,18471.1428571429,1,0.971573604060914,0.394922425952045,19,0.01,0.69047619047619,0.909090909090909,"India"
"39613",18444,162,0.0350506491793586,18790.8571428571,1,0.971887550200803,0.394922425952045,19,0.01,0.692913385826772,0.909090909090909,"India"
"39614",18445,163,0.0289493866330983,19306.1428571429,1,0.972194637537239,0.394922425952045,19,0.01,0.6953125,0.909090909090909,"India"
"39615",18446,164,0.0216965549819567,19908.8571428571,1,0.972495088408644,0.394922425952045,19,0.01,0.697674418604651,0.909090909090909,"India"
"39616",18447,165,0.0226855770586109,20615.1428571429,1,0.972789115646258,0.394922425952045,19,0.01,0.7,0.909090909090909,"India"
"39617",18448,166,0.0156080178382708,21299.2857142857,1,0.973076923076923,0.394922425952045,19,0.01,0.702290076335878,0.909090909090909,"India"
"39618",18449,167,0.00944820916422287,21832,0,0.973358705994291,0.394922425952045,19,0.01,0.704545454545455,0.909090909090909,"India"
"39619",18450,168,0.0054657506953174,22419.4285714286,0,0.973634651600753,0.394922425952045,19,0.01,0.706766917293233,0.909090909090909,"India"
"39620",18451,169,0.00932362470970736,23236.4285714286,0,0.973904939422181,0.394922425952045,19,0.01,0.708955223880597,0.909090909090909,"India"
"39621",18452,170,0.0133575018643213,24036.8571428571,1,0.974169741697417,0.394922425952045,19,0.01,0.711111111111111,0.909090909090909,"India"
"39622",18453,171,0.0102876549719645,24657.2857142857,1,0.974429223744292,0.394922425952045,19,0.01,0.713235294117647,0.909090909090909,"India"
"39623",18454,172,0.0085609264022146,25193.8571428571,0,0.974683544303798,0.394922425952045,19,0.01,0.715328467153285,0.909090909090909,"India"
"39624",18455,173,0.0131514213457382,25834.4285714286,1,0.974932855863921,0.394922425952045,19,0.01,0.717391304347826,0.909090909090909,"India"
"39625",18456,174,0.0188320390699473,26726.8571428571,1,0.975177304964539,0.394922425952045,20,0.01,0.719424460431655,0.909090909090909,"India"
"39626",18457,175,0.0263805822873278,27680.5714285714,1,0.975177304964539,0.388888888888889,20,0.01,0.714285714285714,0.909090909090909,"India"
"39627",18458,176,0.0354201560416114,28794.4285714286,1,0.975417032484636,0.388888888888889,20,0.01,0.716312056737589,0.909090909090909,"India"
"39628",18459,177,0.0455798388339037,30004.2857142857,1,0.975652173913043,0.388888888888889,20,0.01,0.71830985915493,0.909090909090909,"India"
"39629",18460,178,0.0527314437712103,31166.8571428571,1,0.97588285960379,0.388888888888889,20,0.01,0.72027972027972,0.909090909090909,"India"
"39630",18461,179,0.0641938262188109,32608.4285714286,1,0.97588285960379,0.383036935704514,20,0.01,0.715277777777778,0.909090909090909,"India"
"39631",18462,180,0.058743132654304,34278.8571428571,1,0.958302308265078,0.45,24,0.01,0.806896551724138,0.818181818181818,"India"
"39632",18463,181,0.05780552168294,35512.2857142857,1,0.95864106351551,0.45,24,0.01,0.808219178082192,0.818181818181818,"India"
"39633",18464,182,0.0560001172493745,36699.5714285714,1,0.958974358974359,0.45,24,0.01,0.80952380952381,0.818181818181818,"India"
"39634",18465,183,0.0639012961384181,38563,1,0.959302325581395,0.45,24,0.01,0.810810810810811,0.818181818181818,"India"
"39635",18466,184,0.0696916953723721,40610.8571428571,1,0.959625090122567,0.45,24,0.01,0.812080536912752,0.818181818181818,"India"
"39636",18467,185,0.0696946099815469,42562.8571428571,1,0.959942775393419,0.45,24,0.01,0.813333333333333,0.818181818181818,"India"
"39637",18468,186,0.0605850702664994,43979.1428571429,1,0.960255500354862,0.45,24,0.01,0.814569536423841,0.818181818181818,"India"
"39638",18469,187,0.0533803835027633,45344.2857142857,1,0.96056338028169,0.45,24,0.01,0.815789473684211,0.818181818181818,"India"
"39639",18470,188,0.0442724323637483,46390.7142857143,1,0.960866526904263,0.45,24,0.01,0.816993464052288,0.818181818181818,"India"
"39640",18471,189,0.0462048662090297,48370.1428571429,1,0.961165048543689,0.45,24,0.01,0.818181818181818,0.818181818181818,"India"
"39641",18472,190,0.0296422038438713,49023.5714285714,1,0.977970102281668,0.377358490566038,20,0.01,0.729032258064516,0.909090909090909,"India"
"39642",18473,191,0.0147729813409945,49519.7142857143,1,0.978159126365055,0.377358490566038,20,0.01,0.730769230769231,0.909090909090909,"India"
"39643",18474,192,0.0126119708361374,51280.5714285714,1,0.978344934261408,0.377358490566038,20,0.01,0.732484076433121,0.909090909090909,"India"
"39644",18475,193,0.001736735685463,52155.4285714286,0,0.978527607361963,0.377358490566038,20,0.01,0.734177215189873,0.909090909090909,"India"
"39645",18476,194,-0.0106326594689134,52582.7142857143,0,0.978707224334601,0.377358490566038,20,0.01,0.735849056603774,0.909090909090909,"India"
"39646",18477,195,-0.0164088396118766,53667.4285714286,0,0.978883861236802,0.377358490566038,20,0.01,0.7375,0.909090909090909,"India"
"39647",18478,196,-0.00843858459659856,53797.8571428571,0,0.954416850047155,0.447684391080618,24,0.01,0.825,0.782608695652174,"India"
"39648",18479,197,-0.0149182925168197,54653.2857142857,0,0.946236559139785,0.445544554455446,24,0.01,0.825,0.75,"India"
"39649",18480,198,-0.0418262890209477,56046.8571428571,0,0.959330928173171,0.377172653534183,19,0.01,0.73125,0.84,"India"
"39650",18481,199,-0.0513048526310439,56089,0,0.959621451104101,0.386388583973655,19,0.01,0.73125,0.846153846153846,"India"
"39651",18482,200,-0.0529126530706477,57469.5714285714,0,0.959890610756609,0.3953125,19,0.01,0.73125,0.851851851851852,"India"
"39652",18483,201,-0.056639568608169,58768.4285714286,0,0.960140679953107,0.403960396039604,19,0.01,0.73125,0.857142857142857,"India"
"39653",18484,202,-0.0616485380053848,58990,0,0.960373620152845,0.41234684260132,19,0.01,0.73125,0.862068965517241,"India"
"39654",18485,203,-0.0454012573561166,60197.7142857143,0,0.960591133004926,0.420485175202156,19,0.01,0.73125,0.866666666666667,"India"
"39655",18486,204,-0.0199415891729468,61728.7142857143,0,0.960794701986755,0.428387650085763,19,0.01,0.73125,0.870967741935484,"India"
"39656",18487,205,-0.0244526981402627,62016.5714285714,0,0.960985626283367,0.436065573770492,19,0.01,0.73125,0.875,"India"
"39657",18488,206,-0.0249661476428869,62473,0,0.961165048543689,0.443529411764706,19,0.01,0.73125,0.878787878787879,"India"
"39658",18489,207,-0.0390102983488792,62420.2857142857,0,0.961333977767037,0.450788880540947,19,0.01,0.73125,0.882352941176471,"India"
"39659",18490,208,-0.0386997688394445,61798.4285714286,0,0.961493308288331,0.457853025936599,19,0.01,0.73125,0.885714285714286,"India"
"39660",18491,209,-0.0503807987994019,62000.8571428571,0,0.961643835616438,0.464730290456431,19,0.01,0.73125,0.888888888888889,"India"
"39661",18492,210,-0.0635251124054611,62516.4285714286,0,0.961786269717841,0.471428571428571,19,0.01,0.73125,0.891891891891892,"India"
"39662",18493,211,-0.0468654863763445,62898.2857142857,0,0.96192124621376,0.477955271565495,19,0.01,0.73125,0.894736842105263,"India"
"39663",18494,212,-0.0440912936455547,63519.2857142857,0,0.962049335863378,0.484317343173432,19,0.01,0.73125,0.897435897435897,"India"
"39664",18495,213,-0.05098018246091,64254.1428571429,0,0.962171052631579,0.490521327014218,19,0.01,0.73125,0.9,"India"
"39665",18496,214,-0.0381684231562315,64998.2857142857,0,0.962286860581745,0.496573386636208,19,0.01,0.73125,0.902439024390244,"India"
"39666",18497,215,-0.0598697305421121,65526.4285714286,0,0.962397179788484,0.502479338842975,19,0.01,0.73125,0.904761904761905,"India"
"39667",18498,216,-0.0514389892464111,66377.4285714286,0,0.962502391429118,0.508244680851064,19,0.01,0.73125,0.906976744186046,"India"
"39668",18499,217,-0.0685406142285156,65327.7142857143,0,0.962602842183994,0.513874614594039,19,0.01,0.73125,0.909090909090909,"India"
"39669",18500,218,-0.0444488413572476,67615.5714285714,0,0.96269884805266,0.519374068554396,19,0.01,0.73125,0.911111111111111,"India"
"39670",18501,219,0.0144767706963964,68810.7142857143,1,0.962790697674419,0.524747717443537,19,0.01,0.73125,0.91304347826087,"India"
"39671",18502,220,0.0570046281600364,69753,1,0.962878655226755,0.53,19,0.01,0.73125,0.914893617021277,"India"
"39672",18503,221,0.0706359985488624,71113.2857142857,1,0.962962962962963,0.535135135135135,19,0.01,0.73125,0.916666666666667,"India"
