"","dates","Days","EVI","Cases","Index","pvs","pvn","lag_all","c_all","se_all","sp_all","name"
"31597",18319,37,3.42229590042637,3.71428571428571,1,1,0.857142857142857,7,0.13,0.333333333333333,1,"France"
"31598",18320,38,0.847222194697779,6.42857142857143,1,1,0.827586206896552,7,0.13,0.285714285714286,1,"France"
"31599",18321,39,0.874850012024547,12.5714285714286,1,1,0.8,7,0.13,0.25,1,"France"
"31600",18322,40,0.403497837335318,16.8571428571429,1,1,0.774193548387097,7,0.13,0.222222222222222,1,"France"
"31601",18323,41,0.416491495967136,25.5714285714286,1,1,0.75,7,0.13,0.2,1,"France"
"31602",18324,42,0.140516241506895,28.2857142857143,1,1,0.75,7,0.13,0.272727272727273,1,"France"
"31603",18325,43,0.180126812982865,38.5714285714286,1,1,0.75,7,0.13,0.333333333333333,1,"France"
"31604",18326,44,0.328304493700835,55.4285714285714,1,1,0.75,7,0.13,0.384615384615385,1,"France"
"31605",18327,45,0.421641775933952,79.8571428571429,1,1,0.75,7,0.13,0.428571428571429,1,"France"
"31606",18328,46,0.560074177760287,121.142857142857,1,1,0.75,7,0.13,0.466666666666667,1,"France"
"31607",18329,47,0.247551642729515,142.142857142857,1,1,0.75,7,0.13,0.5,1,"France"
"31608",18330,48,0.201750495434521,174.285714285714,1,1,0.75,7,0.13,0.529411764705882,1,"France"
"31609",18331,49,0.201536138526618,224.428571428571,1,1,0.75,7,0.13,0.555555555555556,1,"France"
"31610",18332,50,0.212607944198795,286.428571428571,1,1,0.75,7,0.13,0.578947368421053,1,"France"
"31611",18333,51,-0.0486455576919629,266.714285714286,0,1,0.75,7,0.13,0.6,1,"France"
"31612",18334,52,0.403935141623817,437.857142857143,1,1,0.75,7,0.13,0.619047619047619,1,"France"
"31613",18335,53,0.246194228609844,506.857142857143,1,1,0.75,7,0.13,0.636363636363636,1,"France"
"31614",18336,54,-0.00452691651406987,486.714285714286,0,1,0.75,7,0.13,0.652173913043478,1,"France"
"31615",18337,55,0.370370461272585,753.142857142857,1,1,0.75,7,0.13,0.666666666666667,1,"France"
"31616",18338,56,0.191382415419407,847.428571428571,1,1,0.75,7,0.13,0.68,1,"France"
"31617",18339,57,0.154996320030554,975.857142857143,1,1,0.75,7,0.13,0.692307692307692,1,"France"
"31618",18340,58,0.1704113157538,1239.57142857143,1,1,0.727272727272727,7,0.13,0.666666666666667,1,"France"
"31619",18341,59,0.0880495752796878,1296.71428571429,0,1,0.727272727272727,7,0.13,0.678571428571429,1,"France"
"31620",18342,60,0.0397468831744025,1423.85714285714,0,1,0.727272727272727,7,0.13,0.689655172413793,1,"France"
"31621",18343,61,0.137809437744103,1746.57142857143,1,1,0.727272727272727,13,0.05,0.7,1,"France"
"31622",18344,62,0.108808049800793,1920,1,1,0.727272727272727,13,0.05,0.709677419354839,1,"France"
"31623",18345,63,0.0873007756957661,2093.85714285714,1,1,0.727272727272727,13,0.05,0.71875,1,"France"
"31624",18346,64,0.0628475142831154,2315.71428571429,1,1,0.727272727272727,13,0.05,0.727272727272727,1,"France"
"31625",18347,65,0.0888202920365751,2611.71428571429,1,1,0.727272727272727,13,0.05,0.735294117647059,1,"France"
"31626",18348,66,0.0835363539348343,2898.42857142857,1,1,0.727272727272727,13,0.05,0.742857142857143,1,"France"
"31627",18349,67,0.0838453054413488,3318.42857142857,1,1,0.727272727272727,13,0.05,0.75,1,"France"
"31628",18350,68,0.0495173985600698,3362.42857142857,0,1,0.727272727272727,13,0.05,0.756756756756757,1,"France"
"31629",18351,69,0.0209165380370563,3503.71428571429,0,1,0.727272727272727,13,0.05,0.763157894736842,1,"France"
"31630",18352,70,0.0996744269039442,4272.28571428571,1,1,0.727272727272727,13,0.05,0.769230769230769,1,"France"
"31631",18353,71,0.0866644471108648,4541.14285714286,1,1,0.727272727272727,13,0.05,0.775,1,"France"
"31632",18354,72,-0.00947874136612968,4282.28571428571,0,1,0.727272727272727,13,0.05,0.780487804878049,1,"France"
"31633",18355,73,-0.0262868996740887,4486.42857142857,0,1,0.727272727272727,13,0.05,0.785714285714286,1,"France"
"31634",18356,74,0.046951571724446,1383.71428571429,0,1,0.727272727272727,13,0.05,0.790697674418605,1,"France"
"31635",18357,75,0.0905101766297824,1134,0,1,0.705882352941176,13,0.05,0.772727272727273,1,"France"
"31636",18358,76,0.112230038019521,891.142857142857,0,1,0.714285714285714,13,0.05,0.772727272727273,1,"France"
"31637",18359,77,0.281061514029741,-697.428571428571,0,0.963172804532578,0.711815561959654,13,0.05,0.772727272727273,0.95,"France"
"31638",18360,78,0.119758907927184,-838.714285714286,0,1,0.675,19,0.09,0.704545454545455,1,"France"
"31639",18361,79,0.0798109196306225,-599,0,1,0.682926829268293,19,0.09,0.704545454545455,1,"France"
"31640",18362,80,0.0948894343645414,-1121.71428571429,0,1,0.690476190476191,19,0.09,0.704545454545455,1,"France"
"31641",18363,81,0.00222028921634689,1523.85714285714,0,1,0.697674418604651,19,0.09,0.704545454545455,1,"France"
"31642",18364,82,0.279160675459565,8651.14285714286,1,1,0.704545454545455,19,0.09,0.704545454545455,1,"France"
"31643",18365,83,0.164513747968999,8720.71428571429,1,1,0.711111111111111,19,0.09,0.704545454545455,1,"France"
"31644",18366,84,0.237039922028512,11712,1,1,0.695652173913044,19,0.09,0.688888888888889,1,"France"
"31645",18367,85,0.141253509124155,11619.5714285714,1,1,0.680851063829787,19,0.09,0.673913043478261,1,"France"
"31646",18368,86,0.130676169772274,12875.8571428571,1,1,0.666666666666667,19,0.09,0.659574468085106,1,"France"
"31647",18369,87,0.0926290032139321,12922.4285714286,1,1,0.653061224489796,19,0.09,0.645833333333333,1,"France"
"31648",18370,88,0.0740732330999711,13259.7142857143,0,1,0.64,19,0.09,0.63265306122449,1,"France"
"31649",18371,89,-0.00015884185480144,6166.28571428571,0,1,0.64,19,0.09,0.64,1,"France"
"31650",18372,90,-0.000143655526881293,6067.14285714286,0,1,0.64,19,0.09,0.647058823529412,1,"France"
"31651",18373,91,0.000823065172371629,3955.42857142857,0,1,0.64,19,0.09,0.653846153846154,1,"France"
"31652",18374,92,0.00179695486477443,3754.28571428571,0,1,0.64,19,0.09,0.660377358490566,1,"France"
"31653",18375,93,-0.00248219364852969,1713.14285714286,0,0.966257668711656,0.638392857142857,19,0.09,0.660377358490566,0.962962962962963,"France"
"31654",18376,94,0.00920888857954747,1844.57142857143,0,0.96646942800789,0.645569620253165,22,0.1,0.660377358490566,0.964285714285714,"France"
"31655",18377,95,0.0105169233560309,1540.57142857143,0,0.966666666666667,0.652463382157124,22,0.1,0.660377358490566,0.96551724137931,"France"
"31656",18378,96,-0.000578426516514639,1475,0,0.966850828729282,0.659090909090909,22,0.1,0.660377358490566,0.966666666666667,"France"
"31657",18379,97,-0.00333902925549608,1652,0,0.967023172905526,0.66546762589928,22,0.1,0.660377358490566,0.967741935483871,"France"
"31658",18380,98,-0.00555967183652134,1718.57142857143,0,0.967184801381693,0.671607753705815,22,0.1,0.660377358490566,0.96875,"France"
"31659",18381,99,-0.0173934461924568,1253.57142857143,0,0.967336683417085,0.677524429967427,22,0.1,0.660377358490566,0.96969696969697,"France"
"31660",18382,100,-0.0230633578574562,1671.85714285714,0,0.967479674796748,0.683229813664596,22,0.1,0.660377358490566,0.970588235294118,"France"
"31661",18383,101,-0.0192627887515678,1345.42857142857,0,0.967614533965245,0.688735177865613,22,0.1,0.660377358490566,0.971428571428571,"France"
"31662",18384,102,-0.0263298351476835,1218.85714285714,0,0.967741935483871,0.694050991501416,22,0.1,0.660377358490566,0.972222222222222,"France"
"31663",18385,103,0.00304794837576882,1180,0,0.967862481315396,0.699186991869919,22,0.1,0.660377358490566,0.972972972972973,"France"
"31664",18386,104,0.00732263299950871,733.714285714286,0,0.967976710334789,0.704152249134948,22,0.1,0.660377358490566,0.973684210526316,"France"
"31665",18387,105,0.00284195495459742,445.857142857143,0,0.968085106382979,0.708955223880597,22,0.1,0.660377358490566,0.974358974358974,"France"
"31666",18388,106,-0.00116754675598325,1244.57142857143,0,0.894495412844037,0.747292418772563,7,0.01,0.735849056603774,0.9,"France"
"31667",18389,107,-0.187899084390004,1176.42857142857,0,0.894795747062115,0.751837440553394,7,0.01,0.735849056603774,0.902439024390244,"France"
"31668",18390,108,-0.059644777437345,1177.14285714286,0,0.895081967213115,0.756218905472637,7,0.01,0.735849056603774,0.904761904761905,"France"
"31669",18391,109,-0.0222171824439188,1139.57142857143,0,0.89535504538174,0.760445682451253,7,0.01,0.735849056603774,0.906976744186046,"France"
"31670",18392,110,-0.0146457031406752,1123.57142857143,0,0.895615866388309,0.764525993883792,7,0.01,0.735849056603774,0.909090909090909,"France"
"31671",18393,111,-0.0831293960546885,1088.14285714286,0,0.895865237366003,0.768467475192944,7,0.01,0.735849056603774,0.911111111111111,"France"
"31672",18394,112,-0.753208718824498,1036.14285714286,0,0.896103896103896,0.772277227722772,7,0.01,0.735849056603774,0.91304347826087,"France"
"31673",18395,113,2.45724812053397,519.714285714286,0,0.896332518337408,0.775961865849506,7,0.01,0.735849056603774,0.914893617021277,"France"
"31674",18396,114,0.268088301179917,505.571428571429,0,0.896551724137931,0.779527559055118,7,0.01,0.735849056603774,0.916666666666667,"France"
"31675",18397,115,0.0659478816485473,503,0,0.89676208352886,0.782980069598228,7,0.01,0.735849056603774,0.918367346938776,"France"
"31676",18398,116,-0.0161495355803858,486.714285714286,0,0.896964121435143,0.786324786324786,7,0.01,0.735849056603774,0.92,"France"
"31677",18399,117,-0.109866631114637,471.142857142857,0,0.897158322056834,0.789566755083996,7,0.01,0.735849056603774,0.92156862745098,"France"
"31678",18400,118,-0.259429180725984,489.714285714286,0,0.897345132743363,0.792710706150342,7,0.01,0.735849056603774,0.923076923076923,"France"
"31679",18401,119,-0.891202370228322,453.714285714286,0,0.897524967433782,0.795761078998073,7,0.01,0.735849056603774,0.924528301886792,"France"
"31680",18402,120,0.021356542556709,448.142857142857,0,0.89769820971867,0.798722044728434,7,0.01,0.735849056603774,0.925925925925926,"France"
"31681",18403,121,0.597497648971297,394.571428571429,0,0.897865215571369,0.801597526410719,7,0.01,0.735849056603774,0.927272727272727,"France"
"31682",18404,122,-0.0728769592412719,429.285714285714,0,0.898026315789474,0.80439121756487,7,0.01,0.735849056603774,0.928571428571429,"France"
"31683",18405,123,-0.100484676330894,448,0,0.898181818181818,0.807106598984772,7,0.01,0.735849056603774,0.929824561403509,"France"
"31684",18406,124,0.358550873814071,365.285714285714,0,0.898332009531374,0.809746954076851,7,0.01,0.735849056603774,0.931034482758621,"France"
"31685",18407,125,0.0484672944931458,348.285714285714,0,0.898477157360406,0.81231538286753,7,0.01,0.735849056603774,0.932203389830508,"France"
"31686",18408,126,0.21555451860339,313.142857142857,0,0.898617511520737,0.814814814814815,7,0.01,0.735849056603774,0.933333333333333,"France"
"31687",18409,127,0.207225524094134,268.857142857143,0,0.898753305629014,0.817248020543548,7,0.01,0.735849056603774,0.934426229508197,"France"
"31688",18410,128,1.28612775766771,708.285714285714,1,0.898884758364312,0.819617622610141,7,0.01,0.735849056603774,0.935483870967742,"France"
"31689",18411,129,0.231935212710874,685.142857142857,1,0.899012074643249,0.821926105390672,7,0.01,0.735849056603774,0.936507936507937,"France"
"31690",18412,130,0.331990588510375,863.571428571429,1,0.899135446685879,0.824175824175824,7,0.01,0.735849056603774,0.9375,"France"
"31691",18413,131,0.180576229939888,959.285714285714,1,0.899135446685879,0.813953488372093,7,0.01,0.722222222222222,0.9375,"France"
"31692",18414,132,0.0296093964311289,971,1,0.899135446685879,0.803981623277182,7,0.01,0.709090909090909,0.9375,"France"
