condition;measurement;ncases
18283;0;0
18284;0;0
18285;0;0
18286;0;0
18287;0;0
18288;0;0
18289;0;0
18290;0;0
18291;0;0
18292;0;0
18293;0;0
18294;0;0
18295;0;0
18296;0;0
18297;0;0
18298;0;0
18299;0;0
18300;0;0
18301;0;0
18302;0;0
18303;0;0
18304;0;0
18305;0;0
18306;0;0
18307;0;0
18308;0;0
18309;0;0
18310;0;0
18311;0;0
18312;0;0
18313;0;0
18314;0;0
18315;0;0
18316;1;1
18317;11;10
18318;26;15
18319;43;17
18320;45;2
18321;45;0
18322;45;0
18323;56;11
18324;56;0
18325;56;0
18326;58;2
18327;58;0
18328;61;3
18329;64;3
18330;64;0
18331;69;5
18332;72;3
18333;80;8
18334;80;0
18335;104;24
18336;112;8
18337;123;11
18338;130;7
18339;142;12
18340;148;6
18341;159;11
18342;176;17
18343;188;12
18344;189;1
18345;191;2
18346;195;4
18347;208;13
18348;225;17
18349;235;10
18350;255;20
18351;266;11
18352;289;23
18353;317;28
18354;342;25
18355;417;75
18356;479;62
18357;556;77
18358;665;109
18359;743;78
18360;855;112
18361;910;55
18362;993;83
18363;1154;161
18364;1234;80
18365;1300;66
18366;1355;55
18367;1405;50
18368;1524;119
18369;1658;134
18370;1751;93
18371;1915;164
18372;1995;80
18373;2080;85
18374;2248;168
18375;2399;151
18376;2614;215
18377;2892;278
18378;3075;183
18379;3288;213
18380;3440;152
18381;3740;300
18382;4024;284
18383;4377;353
18384;4619;242
18385;4983;364
18386;5278;295
18387;5804;526
18388;6289;485
18389;6567;278
18390;7208;641
18391;7623;415
18392;8688;1065
18393;9286;598
18394;10277;991
18395;11028;751
18396;11975;947
18397;12860;885
18398;13802;942
18399;14850;1048
18400;15691;841
18401;16764;1073
18402;17568;804
18403;18609;1041
18404;19564;955
18405;20464;900
18406;21302;838
18407;21967;665
18408;22575;608
18409;23267;692
18410;24112;845
18411;25184;1072
18412;26192;1008
18413;27043;851
18414;27762;719
18415;28649;887
18416;29359;710
18417;29921;562
18418;30644;723
18419;31131;487
18420;31848;717
18421;32510;662
18422;33140;630
18423;33823;683
18424;34432;609
18425;34952;520
18426;35466;514
18427;35920;454
18428;36431;511
18429;36958;527
18430;37533;575
18431;38074;541
18432;38678;604
18433;39145;467
18434;39650;505
18435;40291;641
18436;41033;742
18437;41879;846
18438;42788;909
18439;43703;915
18440;44391;688
18441;44942;551
18442;45524;582
18443;46195;671
18444;46940;745
18445;47859;919
18446;48672;813
18447;49303;631
18448;49941;638
18449;50644;703
18450;51245;601
18451;52007;762
18452;52840;833
18453;53580;740
18454;54058;478
18455;54894;836
18456;55508;614
18457;56174;666
18458;56877;703
18459;57668;791
18460;58221;553
18461;58904;683
18462;59204;300
18463;59763;559
18464;60434;671
18465;61185;751
18466;61872;687
18467;62625;753
18468;63309;684
18469;63773;464
18470;64379;606
18471;65149;770
18472;65903;754
18473;66529;626
18474;66957;428
18475;67448;491
18476;67911;463
18477;68299;388
18478;68774;475
18479;69425;651
18480;70045;620
18481;70727;682
18482;71199;472
18483;71713;514
18484;72400;687
18485;73068;668
18486;73785;717
18487;74486;701
18488;75185;699
18489;75697;512
18490;76205;508
18491;76827;622
18492;77470;643
18493;78145;675
18494;78767;622
18495;79269;502
18496;79957;688
18497;80528;571
18498;80960;432
18499;81573;613
18500;82271;698
18501;82945;674
18502;83578;633
18503;84224;646
18504;84636;412
18505;85109;473
18506;85811;702
18507;86478;667
18508;87378;900
18509;88243;865
18510;88963;720
18511;89582;619
18512;90387;805
18513;91244;857
18514;92082;838
18515;92822;740
18516;93475;653
18517;94211;736
18518;94764;553
18519;95472;708
18520;96301;829
18521;96999;698
